b (mm),h (mm),r0 (mm),t (mm),R (%),fy (MPa),fc (MPa),L (mm),e1 (mm),e2 (mm),Nexp (kN),r0/h,b/t,Ac (mm^2),As (mm^2),Re (mm),te (mm),ke,xi,sigma_re (MPa),lambda,lambda_bar,e/h,e1/e2,e_bar
133,133,66.5,10,0,304,93.7767476,400,0,0,2546,0.5,13.3,10028.74915,5575.841036,56.5,13.97762287,1,1.802362043,75.20703279,12.74964063,0.156976053,0,0,0
133,133,66.5,12,0,402,93.7767476,400,0,0,3385,0.5,11.08333333,9331.315579,6478.407467,54.5,16.43934834,1,2.97615996,121.2590465,12.83316834,0.171137848,0,0,0
133,133,66.5,12,0,402,93.7767476,400,0,0,3261,0.5,11.08333333,9331.315579,6478.407467,54.5,16.43934834,1,2.97615996,121.2590465,12.83316834,0.171137848,0,0,0
83,83,41.5,4,0,363,93.7767476,498,0,0,880,0.5,20.75,4417.864669,1471.256721,37.5,5.796253412,1,1.289102678,56.10773303,25.03879715,0.343163079,0,0,0
83,83,41.5,4,0,363,93.7767476,664,0,0,821,0.5,20.75,4417.864669,1471.256721,37.5,5.796253412,1,1.289102678,56.10773303,33.38506287,0.457550771,0,0,0
83,83,41.5,4,0,363,93.7767476,830,0,0,817,0.5,20.75,4417.864669,1471.256721,37.5,5.796253412,1,1.289102678,56.10773303,41.73132859,0.571938464,0,0,0
83,83,41.5,4,0,363,93.7767476,996,0,0,822,0.5,20.75,4417.864669,1471.256721,37.5,5.796253412,1,1.289102678,56.10773303,50.07759431,0.686326157,0,0,0
83,83,41.5,6,0,453,93.7767476,996,0,0,1076,0.5,13.83333333,3959.192142,2100.584194,35.5,8.419092838,1,2.562928852,107.4323678,50.7979869,0.71927896,0,0,0
83,83,41.5,8,0,294,93.7767476,996,0,0,879,0.5,10.375,3525.652355,2659.044408,33.5,10.86947287,1,2.36449428,95.39179176,51.31890838,0.607313468,0,0,0
83,83,41.5,10,0,362,93.7767476,996,0,0,1207,0.5,8.3,3117.245311,3146.637363,31.5,13.15261225,1,3.896629545,151.1506551,51.64639489,0.648866012,0,0,0
110,110,55,5,0,310,118.097703,300,0,0,1580,0.5,22,7853.981634,2450.663857,50,7.271900033,1,0.819056965,45.0857802,11.35971571,0.157564728,0,0,0
113,113,56.5,6.5,0,321,118.097703,300,0,0,2076,0.5,17.38461538,7853.981634,3194.232486,50,9.302240927,1,1.105452847,59.72038675,11.14616479,0.150333525,0,0,0
113,113,56.5,6.5,0,321,118.097703,300,0,0,2048,0.5,17.38461538,7853.981634,3194.232486,50,9.302240927,1,1.105452847,59.72038675,11.14616479,0.150333525,0,0,0
110,110,55,5,0,310,110.0141539,300,0,0,1620,0.5,22,7853.981634,2450.663857,50,7.271900033,1,0.879239104,45.0857802,11.35971571,0.155229461,0,0,0
110,110,55,5,0,310,110.0141539,300,0,0,1621,0.5,22,7853.981634,2450.663857,50,7.271900033,1,0.879239104,45.0857802,11.35971571,0.155229461,0,0,0
110,110,55,5,0,320,110.0141539,300,0,0,1645,0.5,22,7853.981634,2450.663857,50,7.271900033,1,0.907601656,46.54016021,11.35971571,0.15639648,0,0,0
110,110,55,5,0,320,110.0141539,300,0,0,1709,0.5,22,7853.981634,2450.663857,50,7.271900033,1,0.907601656,46.54016021,11.35971571,0.15639648,0,0,0
110,110,55,5,0,320,110.0141539,300,0,0,1655,0.5,22,7853.981634,2450.663857,50,7.271900033,1,0.907601656,46.54016021,11.35971571,0.15639648,0,0,0
113,113,56.5,6.5,0,321,110.0141539,300,0,0,2096,0.5,17.38461538,7853.981634,3194.232486,50,9.302240927,1,1.186678599,59.72038675,11.14616479,0.148363773,0,0,0
113,113,56.5,6.5,0,321,110.0141539,300,0,0,2172,0.5,17.38461538,7853.981634,3194.232486,50,9.302240927,1,1.186678599,59.72038675,11.14616479,0.148363773,0,0,0
113,113,56.5,6.5,0,321,146.4241048,300,0,0,2379,0.5,17.38461538,7853.981634,3194.232486,50,9.302240927,1,0.891598021,59.72038675,11.14616479,0.156974304,0,0,0
113,113,56.5,6.5,0,321,146.4241048,300,0,0,2415,0.5,17.38461538,7853.981634,3194.232486,50,9.302240927,1,0.891598021,59.72038675,11.14616479,0.156974304,0,0,0
108,108,54,6,0,391,153.3055763,300,0,0,2141,0.5,18,7238.229474,2829.345296,48,8.609262309,1,0.996947779,70.12961589,11.64799636,0.174653099,0,0,0
108,108,54,6,0,391,153.3055763,300,0,0,2146,0.5,18,7238.229474,2829.345296,48,8.609262309,1,0.996947779,70.12961589,11.64799636,0.174653099,0,0,0
110,110,55,5,0,320,161.3970951,300,0,0,1693,0.5,22,7853.981634,2450.663857,50,7.271900033,1,0.618654432,46.54016021,11.35971571,0.170297487,0,0,0
110,110,55,5,0,320,161.3970951,300,0,0,1641,0.5,22,7853.981634,2450.663857,50,7.271900033,1,0.618654432,46.54016021,11.35971571,0.170297487,0,0,0
110,110,55,5,0,320,161.3970951,300,0,0,1734,0.5,22,7853.981634,2450.663857,50,7.271900033,1,0.618654432,46.54016021,11.35971571,0.170297487,0,0,0
110,110,55,5,0,310,110.0141539,300,0,0,1789,0.5,22,7853.981634,2450.663857,50,7.271900033,1,0.879239104,45.0857802,11.35971571,0.155229461,0,0,0
110,110,55,5,0,310,110.0141539,300,0,0,1730,0.5,22,7853.981634,2450.663857,50,7.271900033,1,0.879239104,45.0857802,11.35971571,0.155229461,0,0,0
110,110,55,5,0,320,110.0141539,300,0,0,1865,0.5,22,7853.981634,2450.663857,50,7.271900033,1,0.907601656,46.54016021,11.35971571,0.15639648,0,0,0
110,110,55,5,0,320,110.0141539,300,0,0,1745,0.5,22,7853.981634,2450.663857,50,7.271900033,1,0.907601656,46.54016021,11.35971571,0.15639648,0,0,0
110,110,55,5,0,320,161.3970951,300,0,0,1886,0.5,22,7853.981634,2450.663857,50,7.271900033,1,0.618654432,46.54016021,11.35971571,0.170297487,0,0,0
110,110,55,5,0,320,161.3970951,300,0,0,1745,0.5,22,7853.981634,2450.663857,50,7.271900033,1,0.618654432,46.54016021,11.35971571,0.170297487,0,0,0
110,110,55,5,0,310,118.097703,300,0,0,1789,0.5,22,7853.981634,2450.663857,50,7.271900033,1,0.819056965,45.0857802,11.35971571,0.157564728,0,0,0
110,110,55,5,0,310,110.0141539,300,0,0,1760,0.5,22,7853.981634,2450.663857,50,7.271900033,1,0.879239104,45.0857802,11.35971571,0.155229461,0,0,0
110,110,55,5,0,310,110.0141539,300,0,0,1780,0.5,22,7853.981634,2450.663857,50,7.271900033,1,0.879239104,45.0857802,11.35971571,0.155229461,0,0,0
108,108,54,6,0,391,153.3055763,300,0,0,2127,0.5,18,7238.229474,2829.345296,48,8.609262309,1,0.996947779,70.12961589,11.64799636,0.174653099,0,0,0
108,108,54,6,0,391,153.3055763,300,0,0,2170,0.5,18,7238.229474,2829.345296,48,8.609262309,1,0.996947779,70.12961589,11.64799636,0.174653099,0,0,0
108,108,54,6,0,391,153.3055763,300,0,0,2034,0.5,18,7238.229474,2829.345296,48,8.609262309,1,0.996947779,70.12961589,11.64799636,0.174653099,0,0,0
108,108,54,6,0,391,153.3055763,300,0,0,2090,0.5,18,7238.229474,2829.345296,48,8.609262309,1,0.996947779,70.12961589,11.64799636,0.174653099,0,0,0
110,110,55,5,0,310,155.4733132,300,0,0,1213,0.5,22,7853.981634,2450.663857,50,7.271900033,1,0.622156588,45.0857802,11.35971571,0.167747789,0,0,0
110,110,55,5,0,310,155.4733132,300,0,0,1244,0.5,22,7853.981634,2450.663857,50,7.271900033,1,0.622156588,45.0857802,11.35971571,0.167747789,0,0,0
113,113,56.5,6.5,0,321,155.4733132,300,0,0,1322,0.5,17.38461538,7853.981634,3194.232486,50,9.302240927,1,0.839703222,59.72038675,11.14616479,0.159015252,0,0,0
113,113,56.5,6.5,0,321,155.4733132,300,0,0,1300,0.5,17.38461538,7853.981634,3194.232486,50,9.302240927,1,0.839703222,59.72038675,11.14616479,0.159015252,0,0,0
113,113,56.5,6.5,0,321,155.4733132,300,0,0,1222,0.5,17.38461538,7853.981634,3194.232486,50,9.302240927,1,0.839703222,59.72038675,11.14616479,0.159015252,0,0,0
125,125,62.5,1,0,250,138.9810886,438,0,0,1700,0.5,125,11882.28881,598.442511,61.5,1.52967688,1,0.090595501,6.218198698,14.13478322,0.257549744,0,0,0
125,125,62.5,1,0,250,138.9810886,438,0,0,2000,0.5,125,11882.28881,598.442511,61.5,1.52967688,1,0.090595501,6.218198698,14.13478322,0.257549744,0,0,0
125,125,62.5,1,0,250,138.9810886,438,0,0,1840,0.5,125,11882.28881,598.442511,61.5,1.52967688,1,0.090595501,6.218198698,14.13478322,0.257549744,0,0,0
127,127,63.5,2,0,244.9,138.9810886,445,0,0,1930,0.5,63.5,11882.28881,1198.601837,61.5,3.027333853,1,0.177749305,12.05518798,14.24250161,0.237883663,0,0,0
127,127,63.5,2,0,244.9,138.9810886,445,0,0,1790,0.5,63.5,11882.28881,1198.601837,61.5,3.027333853,1,0.177749305,12.05518798,14.24250161,0.237883663,0,0,0
127,127,63.5,2,0,244.9,138.9810886,445,0,0,1850,0.5,63.5,11882.28881,1198.601837,61.5,3.027333853,1,0.177749305,12.05518798,14.24250161,0.237883663,0,0,0
133,133,66.5,3.5,0,289.1,138.9810886,465,0,0,2420,0.5,38,12468.98124,2153.07313,63,5.222756195,1,0.359186654,23.96664787,14.34725836,0.224192398,0,0,0
133,133,66.5,3.5,0,289.1,138.9810886,465,0,0,2360,0.5,38,12468.98124,2153.07313,63,5.222756195,1,0.359186654,23.96664787,14.34725836,0.224192398,0,0,0
133,133,66.5,3.5,0,289.1,138.9810886,465,0,0,2490,0.5,38,12468.98124,2153.07313,63,5.222756195,1,0.359186654,23.96664787,14.34725836,0.224192398,0,0,0
133,133,66.5,5,0,319.3,138.9810886,465,0,0,2450,0.5,26.6,11882.28881,3009.380702,61.5,7.348860765,1,0.581862324,38.15432914,14.47892826,0.216316206,0,0,0
133,133,66.5,5,0,319.3,138.9810886,465,0,0,2480,0.5,26.6,11882.28881,3009.380702,61.5,7.348860765,1,0.581862324,38.15432914,14.47892826,0.216316206,0,0,0
133,133,66.5,5,0,319.3,138.9810886,465,0,0,2350,0.5,26.6,11882.28881,3009.380702,61.5,7.348860765,1,0.581862324,38.15432914,14.47892826,0.216316206,0,0,0
133,133,66.5,3.5,0,289.1,150.4517206,465,0,0,2180,0.5,38,12468.98124,2153.07313,63,5.222756195,1,0.331801803,23.96664787,14.34725836,0.229050448,0,0,0
133,133,66.5,3.5,0,289.1,150.4517206,465,0,0,2480,0.5,38,12468.98124,2153.07313,63,5.222756195,1,0.331801803,23.96664787,14.34725836,0.229050448,0,0,0
133,133,66.5,3.5,0,289.1,150.4517206,465,0,0,2440,0.5,38,12468.98124,2153.07313,63,5.222756195,1,0.331801803,23.96664787,14.34725836,0.229050448,0,0,0
133,133,66.5,3.5,0,289.1,150.4517206,400,0,0,2430,0.5,38,12468.98124,2153.07313,63,5.222756195,1,0.331801803,23.96664787,12.34172762,0.197032643,0,0,0
133,133,66.5,3.5,0,289.1,150.4517206,400,0,0,2500,0.5,38,12468.98124,2153.07313,63,5.222756195,1,0.331801803,23.96664787,12.34172762,0.197032643,0,0,0
133,133,66.5,3.5,0,289.1,150.4517206,400,0,0,2565,0.5,38,12468.98124,2153.07313,63,5.222756195,1,0.331801803,23.96664787,12.34172762,0.197032643,0,0,0
121,121,60.5,6,0,316,72.13346207,450,0,0,1933,0.5,20.16666667,9331.315579,3208.301069,54.5,8.67819203,1,1.506199658,50.31759048,15.53455989,0.195437272,0,0,0
102,102,51,4,0,291.4,72.13346207,450,0,0,1166,0.5,25.5,6939.778172,1840.49568,47,5.866321703,1,1.071376175,36.37119456,18.29284488,0.231536027,0,0,0
152,152,76,5,0,321.6,72.13346207,450,0,0,2524,0.5,30.4,15836.76857,3470.9294,71,7.395351534,1,0.977143783,33.49781765,12.21534217,0.162066107,0,0,0
121,121,60.5,6,0,316,98.64318434,450,0,0,2166,0.5,20.16666667,9331.315579,3208.301069,54.5,8.67819203,1,1.101418173,50.31759048,15.53455989,0.206103945,0,0,0
102,102,51,4,0,291.4,98.64318434,450,0,0,1340,0.5,25.5,6939.778172,1840.49568,47,5.866321703,1,0.783450709,36.37119456,18.29284488,0.246455658,0,0,0
152,152,76,5,0,321.6,98.64318434,450,0,0,2920,0.5,30.4,15836.76857,3470.9294,71,7.395351534,1,0.714542667,33.49781765,12.21534217,0.172571025,0,0,0
133,133,66.5,3,0,290,120.3671242,400,0,0,2000,0.5,44.33333333,12667.68698,1858.778865,63.5,4.499394769,1,0.353525313,20.54841706,12.30132078,0.189820354,0,0,0
133,133,66.5,3,0,290,120.3671242,400,0,0,2005,0.5,44.33333333,12667.68698,1858.778865,63.5,4.499394769,1,0.353525313,20.54841706,12.30132078,0.189820354,0,0,0
133,133,66.5,3,0,290,175.582051,400,0,0,2300,0.5,44.33333333,12667.68698,1858.778865,63.5,4.499394769,1,0.242352934,20.54841706,12.30132078,0.210534365,0,0,0
133,133,66.5,3,0,290,175.582051,400,0,0,2350,0.5,44.33333333,12667.68698,1858.778865,63.5,4.499394769,1,0.242352934,20.54841706,12.30132078,0.210534365,0,0,0
133,133,66.5,4.5,0,318,120.3671242,400,0,0,2250,0.5,29.55555556,12076.28216,2728.374048,62,6.647421166,1,0.59688394,34.09483759,12.41855095,0.182290865,0,0,0
133,133,66.5,4.5,0,318,120.3671242,400,0,0,2200,0.5,29.55555556,12076.28216,2728.374048,62,6.647421166,1,0.59688394,34.09483759,12.41855095,0.182290865,0,0,0
133,133,66.5,4.5,0,318,175.582051,400,0,0,2700,0.5,29.55555556,12076.28216,2728.374048,62,6.647421166,1,0.409183074,34.09483759,12.41855095,0.200329107,0,0,0
133,133,66.5,4.5,0,318,175.582051,400,0,0,2750,0.5,29.55555556,12076.28216,2728.374048,62,6.647421166,1,0.409183074,34.09483759,12.41855095,0.200329107,0,0,0
133,133,66.5,6.5,0,318,120.3671242,400,0,0,2300,0.5,20.46153846,11309.73355,3825.825441,60,9.410359894,1,0.893700524,49.87490744,12.55656915,0.173887714,0,0,0
133,133,66.5,6.5,0,318,120.3671242,400,0,0,2350,0.5,20.46153846,11309.73355,3825.825441,60,9.410359894,1,0.893700524,49.87490744,12.55656915,0.173887714,0,0,0
133,133,66.5,6.5,0,318,175.582051,400,0,0,2950,0.5,20.46153846,11309.73355,3825.825441,60,9.410359894,1,0.612660357,49.87490744,12.55656915,0.189376795,0,0,0
133,133,66.5,8.5,0,290,120.3671242,400,0,0,2500,0.5,15.64705882,10568.31769,4852.409574,58,12.06118711,1,1.106220505,60.30593555,12.674306,0.164346402,0,0,0
133,133,66.5,8.5,0,290,120.3671242,400,0,0,2550,0.5,15.64705882,10568.31769,4852.409574,58,12.06118711,1,1.106220505,60.30593555,12.674306,0.164346402,0,0,0
133,133,66.5,8.5,0,290,175.582051,400,0,0,2950,0.5,15.64705882,10568.31769,4852.409574,58,12.06118711,1,0.758349616,60.30593555,12.674306,0.178223888,0,0,0
133,133,66.5,8.5,0,290,175.582051,400,0,0,2960,0.5,15.64705882,10568.31769,4852.409574,58,12.06118711,1,0.758349616,60.30593555,12.674306,0.178223888,0,0,0
133,133,66.5,10,0,376,120.3671242,400,0,0,3200,0.5,13.3,10028.74915,5575.841036,56.5,13.97762287,1,1.736775067,93.01922477,12.74964063,0.174296427,0,0,0
133,133,66.5,10,0,376,120.3671242,400,0,0,3100,0.5,13.3,10028.74915,5575.841036,56.5,13.97762287,1,1.736775067,93.01922477,12.74964063,0.174296427,0,0,0
133,133,66.5,10,0,376,175.582051,400,0,0,2950,0.5,13.3,10028.74915,5575.841036,56.5,13.97762287,1,1.19061498,93.01922477,12.74964063,0.185648558,0,0,0
133,133,66.5,10,0,376,175.582051,400,0,0,3450,0.5,13.3,10028.74915,5575.841036,56.5,13.97762287,1,1.19061498,93.01922477,12.74964063,0.185648558,0,0,0
133,133,66.5,12,0,336,120.3671242,400,0,0,3200,0.5,11.08333333,9331.315579,6478.407467,54.5,16.43934834,1,1.9380134,101.3508448,12.83316834,0.165588236,0,0,0
133,133,66.5,12,0,336,120.3671242,400,0,0,3650,0.5,11.08333333,9331.315579,6478.407467,54.5,16.43934834,1,1.9380134,101.3508448,12.83316834,0.165588236,0,0,0
90,90,45,1.78,0,210,30.3424543,270,0,0,400,0.5,50.56179775,5868.395803,750.2498791,43.22,2.679677053,1,0.884820395,13.02018004,12.23991388,0.132370663,0,0,0
90,90,45,1.78,0,210,30.3424543,270,0,0,404.4,0.5,50.56179775,5868.395803,750.2498791,43.22,2.679677053,1,0.884820395,13.02018004,12.23991388,0.132370663,0,0,0
90,90,45,1.78,0,192.5,30.3424543,270,0,0,383.5,0.5,50.56179775,5868.395803,750.2498791,43.22,2.679677053,1,0.811085362,11.93516503,12.23991388,0.129755632,0,0,0
90,90,45,1.78,0,192.5,30.3424543,270,0,0,397.9,0.5,50.56179775,5868.395803,750.2498791,43.22,2.679677053,1,0.811085362,11.93516503,12.23991388,0.129755632,0,0,0
90,90,45,1.78,0,174.9,30.3424543,270,0,0,379.5,0.5,50.56179775,5868.395803,750.2498791,43.22,2.679677053,1,0.736928986,10.84394995,12.23991388,0.127071393,0,0,0
90,90,45,1.78,0,174.9,30.3424543,270,0,0,376.5,0.5,50.56179775,5868.395803,750.2498791,43.22,2.679677053,1,0.736928986,10.84394995,12.23991388,0.127071393,0,0,0
90,90,45,1.78,0,139.9,30.3424543,270,0,0,366.5,0.5,50.56179775,5868.395803,750.2498791,43.22,2.679677053,1,0.58945892,8.673919939,12.23991388,0.121557403,0,0,0
90,90,45,1.78,0,139.9,30.3424543,270,0,0,354.6,0.5,50.56179775,5868.395803,750.2498791,43.22,2.679677053,1,0.58945892,8.673919939,12.23991388,0.121557403,0,0,0
90,90,45,1.9,0,264,30.3424543,270,0,0,538.7,0.5,47.36842105,5835.853929,798.8088057,43.1,2.855181863,1,1.190944851,17.48881698,12.25471516,0.139501979,0,0,0
90,90,45,1.9,0,264,30.3424543,270,0,0,511.2,0.5,47.36842105,5835.853929,798.8088057,43.1,2.855181863,1,1.190944851,17.48881698,12.25471516,0.139501979,0,0,0
90,90,45,1.9,0,237.4,30.3424543,270,0,0,507.6,0.5,47.36842105,5835.853929,798.8088057,43.1,2.855181863,1,1.070948135,15.72668618,12.25471516,0.135627968,0,0,0
90,90,45,1.9,0,237.4,30.3424543,270,0,0,497.8,0.5,47.36842105,5835.853929,798.8088057,43.1,2.855181863,1,1.070948135,15.72668618,12.25471516,0.135627968,0,0,0
90,90,45,1.9,0,210.4,30.3424543,270,0,0,483.2,0.5,47.36842105,5835.853929,798.8088057,43.1,2.855181863,1,0.949146957,13.93805717,12.25471516,0.131579108,0,0,0
90,90,45,1.9,0,210.4,30.3424543,270,0,0,475,0.5,47.36842105,5835.853929,798.8088057,43.1,2.855181863,1,0.949146957,13.93805717,12.25471516,0.131579108,0,0,0
90,90,45,1.9,0,156.8,30.3424543,270,0,0,463.2,0.5,47.36842105,5835.853929,798.8088057,43.1,2.855181863,1,0.707349063,10.38729736,12.25471516,0.123147558,0,0,0
90,90,45,1.9,0,156.8,30.3424543,270,0,0,452.5,0.5,47.36842105,5835.853929,798.8088057,43.1,2.855181863,1,0.707349063,10.38729736,12.25471516,0.123147558,0,0,0
89,89,44.5,2,0,270,20.83424595,300,0,0,474,0.5,44.5,5674.501731,829.3628783,42.5,2.999938499,1,1.894099709,19.05843282,13.78611948,0.149510027,0,0,0
89,89,44.5,2,0,270,20.83424595,300,0,0,465.5,0.5,44.5,5674.501731,829.3628783,42.5,2.999938499,1,1.894099709,19.05843282,13.78611948,0.149510027,0,0,0
89,89,44.5,2,0,270,20.83424595,300,0,0,455,0.5,44.5,5674.501731,829.3628783,42.5,2.999938499,1,1.894099709,19.05843282,13.78611948,0.149510027,0,0,0
89,89,44.5,2,0,270,20.83424595,300,0,0,448.5,0.5,44.5,5674.501731,829.3628783,42.5,2.999938499,1,1.894099709,19.05843282,13.78611948,0.149510027,0,0,0
89,89,44.5,2,0,270,20.83424595,300,0,0,456,0.5,44.5,5674.501731,829.3628783,42.5,2.999938499,1,1.894099709,19.05843282,13.78611948,0.149510027,0,0,0
89,89,44.5,3,0,254,20.83424595,300,0,0,572.5,0.5,29.66666667,5410.607948,1217.469095,41.5,4.432368208,1,2.743265297,27.12822951,13.91714224,0.144399843,0,0,0
89,89,44.5,3,0,254,20.83424595,300,0,0,576.5,0.5,29.66666667,5410.607948,1217.469095,41.5,4.432368208,1,2.743265297,27.12822951,13.91714224,0.144399843,0,0,0
89,89,44.5,3,0,254,20.83424595,300,0,0,530,0.5,29.66666667,5410.607948,1217.469095,41.5,4.432368208,1,2.743265297,27.12822951,13.91714224,0.144399843,0,0,0
89,89,44.5,3,0,254,20.83424595,300,0,0,569.5,0.5,29.66666667,5410.607948,1217.469095,41.5,4.432368208,1,2.743265297,27.12822951,13.91714224,0.144399843,0,0,0
89,89,44.5,3,0,254,20.83424595,300,0,0,550,0.5,29.66666667,5410.607948,1217.469095,41.5,4.432368208,1,2.743265297,27.12822951,13.91714224,0.144399843,0,0,0
89,89,44.5,4,0,247,20.83424595,300,0,0,805,0.5,22.25,5152.99735,1587.858498,40.5,5.821496713,1,3.653179778,35.50394291,14.03504508,0.141861807,0,0,0
89,89,44.5,4,0,247,20.83424595,300,0,0,788,0.5,22.25,5152.99735,1587.858498,40.5,5.821496713,1,3.653179778,35.50394291,14.03504508,0.141861807,0,0,0
89,89,44.5,4,0,247,20.83424595,300,0,0,774,0.5,22.25,5152.99735,1587.858498,40.5,5.821496713,1,3.653179778,35.50394291,14.03504508,0.141861807,0,0,0
89,89,44.5,4,0,247,20.83424595,300,0,0,785,0.5,22.25,5152.99735,1587.858498,40.5,5.821496713,1,3.653179778,35.50394291,14.03504508,0.141861807,0,0,0
89,89,44.5,4,0,247,20.83424595,300,0,0,780.5,0.5,22.25,5152.99735,1587.858498,40.5,5.821496713,1,3.653179778,35.50394291,14.03504508,0.141861807,0,0,0
89,89,44.5,2,0,288,27.91438486,300,0,0,536.5,0.5,44.5,5674.501731,829.3628783,42.5,2.999938499,1,1.507930362,20.328995,13.78611948,0.158183456,0,0,0
89,89,44.5,2,0,288,27.91438486,300,0,0,524,0.5,44.5,5674.501731,829.3628783,42.5,2.999938499,1,1.507930362,20.328995,13.78611948,0.158183456,0,0,0
89,89,44.5,2,0,288,27.91438486,300,0,0,533,0.5,44.5,5674.501731,829.3628783,42.5,2.999938499,1,1.507930362,20.328995,13.78611948,0.158183456,0,0,0
89,89,44.5,2,0,288,27.91438486,300,0,0,538,0.5,44.5,5674.501731,829.3628783,42.5,2.999938499,1,1.507930362,20.328995,13.78611948,0.158183456,0,0,0
89,89,44.5,2,0,288,27.91438486,300,0,0,525,0.5,44.5,5674.501731,829.3628783,42.5,2.999938499,1,1.507930362,20.328995,13.78611948,0.158183456,0,0,0
89,89,44.5,2,0,288,27.91438486,300,0,0,546,0.5,44.5,5674.501731,829.3628783,42.5,2.999938499,1,1.507930362,20.328995,13.78611948,0.158183456,0,0,0
89,89,44.5,3,0,257,27.91438486,300,0,0,630,0.5,29.66666667,5410.607948,1217.469095,41.5,4.432368208,1,2.071652656,27.44864167,13.91714224,0.149508111,0,0,0
89,89,44.5,3,0,257,27.91438486,300,0,0,613,0.5,29.66666667,5410.607948,1217.469095,41.5,4.432368208,1,2.071652656,27.44864167,13.91714224,0.149508111,0,0,0
89,89,44.5,3,0,257,27.91438486,300,0,0,627,0.5,29.66666667,5410.607948,1217.469095,41.5,4.432368208,1,2.071652656,27.44864167,13.91714224,0.149508111,0,0,0
89,89,44.5,3,0,257,27.91438486,300,0,0,611,0.5,29.66666667,5410.607948,1217.469095,41.5,4.432368208,1,2.071652656,27.44864167,13.91714224,0.149508111,0,0,0
89,89,44.5,3,0,257,27.91438486,300,0,0,604,0.5,29.66666667,5410.607948,1217.469095,41.5,4.432368208,1,2.071652656,27.44864167,13.91714224,0.149508111,0,0,0
89,89,44.5,3,0,257,27.91438486,300,0,0,608,0.5,29.66666667,5410.607948,1217.469095,41.5,4.432368208,1,2.071652656,27.44864167,13.91714224,0.149508111,0,0,0
89,89,44.5,4,0,258,27.91438486,300,0,0,786.5,0.5,22.25,5152.99735,1587.858498,40.5,5.821496713,1,2.848023199,37.08509017,14.03504508,0.147932372,0,0,0
89,89,44.5,4,0,258,27.91438486,300,0,0,789.5,0.5,22.25,5152.99735,1587.858498,40.5,5.821496713,1,2.848023199,37.08509017,14.03504508,0.147932372,0,0,0
89,89,44.5,4,0,258,27.91438486,300,0,0,803,0.5,22.25,5152.99735,1587.858498,40.5,5.821496713,1,2.848023199,37.08509017,14.03504508,0.147932372,0,0,0
89,89,44.5,4,0,258,27.91438486,300,0,0,809,0.5,22.25,5152.99735,1587.858498,40.5,5.821496713,1,2.848023199,37.08509017,14.03504508,0.147932372,0,0,0
89,89,44.5,4,0,258,27.91438486,300,0,0,823,0.5,22.25,5152.99735,1587.858498,40.5,5.821496713,1,2.848023199,37.08509017,14.03504508,0.147932372,0,0,0
89,89,44.5,4,0,258,27.91438486,300,0,0,805,0.5,22.25,5152.99735,1587.858498,40.5,5.821496713,1,2.848023199,37.08509017,14.03504508,0.147932372,0,0,0
89,89,44.5,2,0,254,37.7244097,300,0,0,595,0.5,44.5,5674.501731,829.3628783,42.5,2.999938499,1,0.98407483,17.9290442,13.78611948,0.160164993,0,0,0
89,89,44.5,2,0,254,37.7244097,300,0,0,599,0.5,44.5,5674.501731,829.3628783,42.5,2.999938499,1,0.98407483,17.9290442,13.78611948,0.160164993,0,0,0
89,89,44.5,2,0,254,37.7244097,300,0,0,546.5,0.5,44.5,5674.501731,829.3628783,42.5,2.999938499,1,0.98407483,17.9290442,13.78611948,0.160164993,0,0,0
89,89,44.5,2,0,254,37.7244097,300,0,0,557.5,0.5,44.5,5674.501731,829.3628783,42.5,2.999938499,1,0.98407483,17.9290442,13.78611948,0.160164993,0,0,0
89,89,44.5,2,0,254,37.7244097,300,0,0,580.5,0.5,44.5,5674.501731,829.3628783,42.5,2.999938499,1,0.98407483,17.9290442,13.78611948,0.160164993,0,0,0
89,89,44.5,2,0,254,37.7244097,300,0,0,556,0.5,44.5,5674.501731,829.3628783,42.5,2.999938499,1,0.98407483,17.9290442,13.78611948,0.160164993,0,0,0
89,89,44.5,3,0,257,37.7244097,300,0,0,660,0.5,29.66666667,5410.607948,1217.469095,41.5,4.432368208,1,1.5329308,27.44864167,13.91714224,0.15552863,0,0,0
89,89,44.5,3,0,257,37.7244097,300,0,0,661,0.5,29.66666667,5410.607948,1217.469095,41.5,4.432368208,1,1.5329308,27.44864167,13.91714224,0.15552863,0,0,0
89,89,44.5,3,0,257,37.7244097,300,0,0,643,0.5,29.66666667,5410.607948,1217.469095,41.5,4.432368208,1,1.5329308,27.44864167,13.91714224,0.15552863,0,0,0
89,89,44.5,3,0,257,37.7244097,300,0,0,598,0.5,29.66666667,5410.607948,1217.469095,41.5,4.432368208,1,1.5329308,27.44864167,13.91714224,0.15552863,0,0,0
89,89,44.5,3,0,257,37.7244097,300,0,0,616,0.5,29.66666667,5410.607948,1217.469095,41.5,4.432368208,1,1.5329308,27.44864167,13.91714224,0.15552863,0,0,0
89,89,44.5,3,0,257,37.7244097,300,0,0,627,0.5,29.66666667,5410.607948,1217.469095,41.5,4.432368208,1,1.5329308,27.44864167,13.91714224,0.15552863,0,0,0
89,89,44.5,4,0,258,37.7244097,300,0,0,819,0.5,22.25,5152.99735,1587.858498,40.5,5.821496713,1,2.107410462,37.08509017,14.03504508,0.152853933,0,0,0
